ID,Latitudine,Longitudine,Alloggio,Tipologia,Prezzo,Cibo,Animali ammessi,Stagione rilevante,Souvenir locali,Località
8494,40.22941289065861,16.382050410527206,No,Visite storico-culturali,169,Nessuna informazione,No,Primavera-estate,No,Autunno-inverno
8495,42.66451319564648,13.645159355713652,Sì,Villaggio turistico,96,Vegetarian,No,Primavera-estate,No,Primavera-estate
8496,40.629251358899644,18.00441684119364,No,Gastronomia,259,Nessuna informazione,Sì,Primavera-estate,No,Primavera-estate
8497,42.51246165749921,11.743492082080877,No,Visite storico-culturali,313,Gluten-free,No,Primavera-estate,No,Primavera-estate
8498,41.734495341078095,13.165714125166897,Sì,Hotel,85,Vegetarian,Sì,Primavera-estate,No,Nessuna informazione
8499,43.40512144456176,11.402875463526193,No,Gastronomia,237,Nessuna informazione,Sì,Primavera-estate,No,Autunno-inverno
8500,45.57954315418918,11.26896387387643,Sì,Hotel,129,Vegetarian,No,Autunno-inverno,No,Primavera-estate
8501,46.18653015627598,10.441602224729488,No,Gastronomia,153,Vegan,No,Nessuna informazione,Sì,Autunno-inverno
8502,37.959210385221716,13.013141897426635,Sì,Bed & Breakfast,292,Vegetarian,No,Autunno-inverno,No,Nessuna informazione
8503,44.885635611450844,7.9787916610775245,Sì,Ostello,330,Vegetarian,Sì,Autunno-inverno,No,Primavera-estate
8504,39.50993360613877,16.305827673141476,No,Gastronomia,60,Nessuna informazione,No,Nessuna informazione,Sì,Autunno-inverno
8505,44.8635821088866,11.004517172171344,Sì,Ostello,93,Vegetarian,Sì,Autunno-inverno,No,Nessuna informazione
8506,45.48397078631447,7.259992017685889,Sì,Bed & Breakfast,423,Vegan,No,Primavera-estate,No,Primavera-estate
8507,45.809378595017094,10.399577333375188,Sì,Bed & Breakfast,352,Nessuna informazione,Sì,Primavera-estate,No,Nessuna informazione
8508,43.497163355044464,12.750519578061198,Sì,Hotel,347,Vegetarian,No,Nessuna informazione,Sì,Autunno-inverno
8509,45.90055568996062,11.024878759926562,Sì,Hotel,334,Gluten-free,Sì,Primavera-estate,No,Primavera-estate
8510,38.05043769190162,12.999447042095692,No,All'aperto,26,Gluten-free,No,Primavera-estate,Sì,Nessuna informazione
8511,40.448007537300484,15.51727005047957,No,Visite storico-culturali,480,Vegetarian,No,Autunno-inverno,No,Nessuna informazione
8512,46.43275672363481,10.296192065976395,Sì,Hotel,337,Vegetarian,No,Primavera-estate,Sì,Autunno-inverno
8513,44.65074646717011,10.623346797051095,Sì,Ostello,217,Nessuna informazione,No,Autunno-inverno,No,Nessuna informazione
8514,43.417288008751676,13.661313374970426,No,Gastronomia,381,Gluten-free,Sì,Primavera-estate,Sì,Primavera-estate
8515,45.136854606266404,9.61727854750251,No,Gastronomia,248,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
8516,45.689112187282184,7.092014703399956,No,Visite storico-culturali,54,Gluten-free,Sì,Primavera-estate,No,Autunno-inverno
8517,43.63936488578051,11.42898385204154,No,Visite storico-culturali,199,Gluten-free,Sì,Nessuna informazione,Sì,Nessuna informazione
8518,39.91854976274925,9.444607357128003,No,Gastronomia,21,Gluten-free,No,Nessuna informazione,No,Nessuna informazione
8519,41.68696860182212,15.56746265674571,No,Visite storico-culturali,110,Gluten-free,Sì,Primavera-estate,Sì,Primavera-estate
8520,41.266714444063496,15.418693921898182,Sì,Villaggio turistico,105,Vegan,No,Primavera-estate,No,Nessuna informazione
8521,37.89015998917427,13.270783004810752,No,Gastronomia,331,Nessuna informazione,No,Nessuna informazione,Sì,Autunno-inverno
8522,40.415938227915355,15.296488250754198,No,Visite storico-culturali,350,Vegan,Sì,Primavera-estate,Sì,Primavera-estate
8523,39.29547091974307,9.555589520960835,No,All'aperto,34,Vegetarian,No,Nessuna informazione,No,Nessuna informazione
8524,45.35301009510962,9.814539136816789,Sì,Villaggio turistico,251,Gluten-free,Sì,Nessuna informazione,No,Nessuna informazione
8525,42.20435497644701,11.776264934471772,Sì,Hotel,441,Vegan,Sì,Nessuna informazione,Sì,Nessuna informazione
8526,46.70789637815795,10.616182854002508,No,All'aperto,407,Nessuna informazione,Sì,Nessuna informazione,No,Primavera-estate
8527,37.05366995527471,14.673112358510433,Sì,Hotel,236,Vegan,No,Autunno-inverno,Sì,Primavera-estate
8528,38.2215391243367,15.969847166977708,No,Visite storico-culturali,223,Vegan,Sì,Nessuna informazione,No,Nessuna informazione
8529,45.646606592681955,11.620192879948393,No,All'aperto,200,Vegetarian,Sì,Nessuna informazione,Sì,Nessuna informazione
8530,43.09301275530125,10.757287165274782,Sì,Hotel,344,Vegetarian,No,Primavera-estate,No,Nessuna informazione
8531,43.92262648243186,11.44161458496453,Sì,Bed & Breakfast,249,Nessuna informazione,Sì,Autunno-inverno,No,Primavera-estate
8532,46.261297544452624,10.61354173092743,No,Gastronomia,302,Vegan,Sì,Primavera-estate,Sì,Autunno-inverno
8533,44.50991131775855,9.941894422677485,Sì,Bed & Breakfast,464,Vegetarian,No,Autunno-inverno,No,Autunno-inverno
8534,42.42555122438523,12.074626695605426,Sì,Hotel,296,Nessuna informazione,No,Primavera-estate,No,Nessuna informazione
8535,46.17540021585213,9.756470476819327,Sì,Villaggio turistico,60,Gluten-free,No,Primavera-estate,No,Primavera-estate
8536,45.765517503808994,8.04963230697445,Sì,Ostello,60,Vegetarian,No,Primavera-estate,No,Nessuna informazione
8537,45.74527196050664,8.716366182171065,No,All'aperto,285,Gluten-free,Sì,Primavera-estate,No,Autunno-inverno
8538,44.02776382647461,12.625692078541828,No,All'aperto,76,Nessuna informazione,No,Primavera-estate,No,Autunno-inverno
8539,45.912134351371066,8.150304267235773,Sì,Hotel,256,Vegan,No,Primavera-estate,Sì,Nessuna informazione
8540,37.808823873869855,15.094778899387908,No,Visite storico-culturali,161,Vegan,Sì,Primavera-estate,Sì,Nessuna informazione
8541,43.2580381973439,12.267880909484482,Sì,Hotel,440,Vegetarian,Sì,Autunno-inverno,No,Primavera-estate
8542,39.244620172648325,16.992919582621703,No,Gastronomia,25,Gluten-free,Sì,Nessuna informazione,Sì,Autunno-inverno
8543,37.07534778025666,14.849683072530155,No,Gastronomia,32,Nessuna informazione,Sì,Autunno-inverno,Sì,Primavera-estate
8544,43.68947200595408,12.464944467984482,Sì,Villaggio turistico,468,Vegan,Sì,Nessuna informazione,Sì,Nessuna informazione
8545,44.272208930260156,7.522851899131306,No,All'aperto,23,Gluten-free,Sì,Nessuna informazione,Sì,Autunno-inverno
8546,45.161045948708036,6.937803440458594,No,Gastronomia,171,Vegan,No,Autunno-inverno,No,Primavera-estate
8547,45.466218402674215,8.08087257280306,Sì,Villaggio turistico,212,Gluten-free,No,Autunno-inverno,No,Autunno-inverno
8548,44.356340187186404,11.010117840921932,No,Visite storico-culturali,87,Vegan,Sì,Autunno-inverno,No,Autunno-inverno
8549,46.37175890960244,11.16379431897333,Sì,Bed & Breakfast,337,Gluten-free,No,Nessuna informazione,Sì,Primavera-estate
8550,41.08630598650716,15.702634897493393,No,Visite storico-culturali,293,Vegan,No,Primavera-estate,Sì,Autunno-inverno
8551,46.11740095200109,12.380222105572237,No,All'aperto,190,Nessuna informazione,No,Nessuna informazione,No,Primavera-estate
8552,44.96307137329204,12.378669357865384,No,Visite storico-culturali,233,Vegetarian,Sì,Primavera-estate,No,Autunno-inverno
8553,41.141437514450374,9.366559151306717,No,Visite storico-culturali,92,Vegan,No,Autunno-inverno,No,Primavera-estate
8554,42.24091034612205,12.580494660339586,Sì,Ostello,396,Nessuna informazione,No,Primavera-estate,No,Primavera-estate
8555,46.73974840474612,12.005984110518021,Sì,Ostello,26,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
8556,37.02072534708706,15.017281965618967,Sì,Ostello,403,Nessuna informazione,No,Primavera-estate,Sì,Primavera-estate
8557,43.02860151788312,11.541962515669224,Sì,Villaggio turistico,59,Gluten-free,Sì,Nessuna informazione,No,Nessuna informazione
8558,41.051551252801296,9.38991457297362,No,All'aperto,88,Vegan,No,Nessuna informazione,No,Autunno-inverno
8559,44.45011065344658,7.150964078878616,No,Gastronomia,361,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
8560,41.94851216776082,14.026721345239405,Sì,Villaggio turistico,322,Nessuna informazione,No,Primavera-estate,Sì,Primavera-estate
8561,43.92268674169002,11.159488257358362,No,All'aperto,50,Nessuna informazione,Sì,Autunno-inverno,Sì,Nessuna informazione
8562,44.47125913278128,7.066216975031165,Sì,Bed & Breakfast,153,Nessuna informazione,Sì,Primavera-estate,No,Autunno-inverno
8563,46.17533973756988,13.20063098910444,No,All'aperto,140,Vegetarian,Sì,Nessuna informazione,Sì,Autunno-inverno
8564,45.73400081423528,10.975178000171338,Sì,Bed & Breakfast,342,Gluten-free,Sì,Nessuna informazione,Sì,Primavera-estate
8565,41.49883937436469,15.151226801067835,No,All'aperto,121,Gluten-free,Sì,Autunno-inverno,Sì,Primavera-estate
8566,44.841690967428725,7.387693753010647,Sì,Hotel,369,Vegan,Sì,Nessuna informazione,No,Nessuna informazione
8567,45.36222616118901,12.199713517309682,Sì,Ostello,186,Nessuna informazione,Sì,Primavera-estate,Sì,Nessuna informazione
8568,44.73547419440231,9.066457006198462,Sì,Villaggio turistico,23,Vegan,Sì,Nessuna informazione,No,Primavera-estate
8569,40.39932629618505,17.68019790091526,No,All'aperto,381,Vegan,Sì,Nessuna informazione,No,Primavera-estate
8570,44.445859372485764,10.5050337922106,No,Gastronomia,386,Nessuna informazione,Sì,Autunno-inverno,No,Primavera-estate
8571,45.868503267406425,13.396535555603359,No,All'aperto,472,Nessuna informazione,Sì,Primavera-estate,Sì,Autunno-inverno
8572,38.62822729781285,16.161574399092483,Sì,Hotel,414,Nessuna informazione,No,Primavera-estate,No,Autunno-inverno
8573,45.301499790262156,10.265846879130072,Sì,Bed & Breakfast,239,Gluten-free,No,Primavera-estate,No,Nessuna informazione
8574,41.359306349212304,15.953130400301578,No,Visite storico-culturali,205,Gluten-free,Sì,Autunno-inverno,Sì,Autunno-inverno
8575,39.45803083013074,9.311554501444895,Sì,Hotel,48,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
8576,36.83381913998539,14.74600137874889,Sì,Hotel,53,Nessuna informazione,No,Primavera-estate,Sì,Autunno-inverno
8577,40.1897314449277,15.36278555463333,Sì,Villaggio turistico,54,Vegan,No,Autunno-inverno,Sì,Primavera-estate
8578,37.91615645384174,14.476620069439956,No,All'aperto,174,Nessuna informazione,No,Autunno-inverno,No,Primavera-estate
8579,38.982833042894754,16.863045603690342,No,Visite storico-culturali,362,Vegetarian,No,Nessuna informazione,No,Autunno-inverno
8580,41.62647257728103,13.692591113701914,No,Gastronomia,243,Vegetarian,Sì,Autunno-inverno,Sì,Autunno-inverno
8581,45.02635015518956,8.197830859210255,Sì,Villaggio turistico,420,Gluten-free,No,Nessuna informazione,No,Nessuna informazione
8582,40.60808885580913,15.055794963255426,No,All'aperto,306,Nessuna informazione,No,Nessuna informazione,No,Primavera-estate
8583,45.74330131121314,10.47091884778636,Sì,Ostello,320,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
8584,41.00872412112762,17.0599829898217,Sì,Villaggio turistico,273,Gluten-free,Sì,Autunno-inverno,Sì,Primavera-estate
8585,43.393139866680684,12.981784091650233,No,All'aperto,378,Gluten-free,Sì,Primavera-estate,No,Primavera-estate
8586,45.19431370756536,8.516579673606488,Sì,Hotel,454,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
8587,43.17151254787832,11.300122108027109,No,Visite storico-culturali,458,Vegan,Sì,Nessuna informazione,No,Autunno-inverno
8588,41.1636941825641,14.092666939869098,No,All'aperto,211,Nessuna informazione,Sì,Autunno-inverno,Sì,Primavera-estate
8589,39.947603176771224,15.894521106439246,No,Visite storico-culturali,365,Gluten-free,Sì,Nessuna informazione,Sì,Autunno-inverno
8590,37.97371534428231,12.709359421334804,No,Visite storico-culturali,446,Nessuna informazione,Sì,Autunno-inverno,Sì,Nessuna informazione
8591,44.53666163069987,8.051815371800107,No,Visite storico-culturali,482,Vegan,Sì,Primavera-estate,Sì,Nessuna informazione
8592,43.09455372460078,13.548252922521176,No,All'aperto,338,Vegan,No,Primavera-estate,Sì,Primavera-estate
8593,44.30963707389703,9.912942207093971,No,All'aperto,221,Vegan,No,Nessuna informazione,No,Primavera-estate
8594,41.073413875926605,14.078211418368731,No,Gastronomia,129,Vegetarian,Sì,Primavera-estate,No,Nessuna informazione
8595,40.68000196748284,9.359638300677204,No,Gastronomia,482,Nessuna informazione,Sì,Primavera-estate,Sì,Autunno-inverno
8596,42.459457470297124,12.5493460591491,Sì,Villaggio turistico,99,Vegetarian,Sì,Nessuna informazione,No,Autunno-inverno
8597,39.32161665133064,8.825973079224068,Sì,Villaggio turistico,467,Gluten-free,No,Primavera-estate,Sì,Nessuna informazione
8598,44.25373262571492,11.756434376350448,Sì,Hotel,500,Vegetarian,Sì,Primavera-estate,Sì,Nessuna informazione
8599,41.0134580561475,16.555959321919495,No,Visite storico-culturali,108,Vegan,No,Primavera-estate,No,Primavera-estate
8600,45.07966148961913,7.867877167197555,Sì,Bed & Breakfast,325,Nessuna informazione,No,Nessuna informazione,No,Nessuna informazione
8601,42.56613639338358,13.025332992298127,No,Visite storico-culturali,224,Vegan,No,Nessuna informazione,Sì,Nessuna informazione
8602,46.580309917650325,12.516312156790127,No,Gastronomia,224,Nessuna informazione,No,Primavera-estate,Sì,Primavera-estate
8603,43.602437172270726,12.772314527307985,Sì,Villaggio turistico,471,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
8604,40.322554029808174,16.311026246441273,No,Visite storico-culturali,391,Vegetarian,No,Primavera-estate,No,Primavera-estate
8605,41.898873958925016,12.67551284581031,Sì,Villaggio turistico,423,Vegan,No,Nessuna informazione,No,Nessuna informazione
8606,44.16359734872775,7.587020548458666,No,All'aperto,270,Gluten-free,Sì,Nessuna informazione,No,Nessuna informazione
8607,45.21041519014524,10.235309220962748,Sì,Bed & Breakfast,496,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
8608,36.97674569901584,14.640563391258187,No,Visite storico-culturali,490,Vegan,Sì,Primavera-estate,No,Nessuna informazione
8609,41.15254438279412,15.276526528034385,Sì,Bed & Breakfast,237,Vegetarian,Sì,Autunno-inverno,No,Nessuna informazione
8610,46.337748916173375,8.31048842223452,Sì,Ostello,158,Nessuna informazione,Sì,Autunno-inverno,Sì,Nessuna informazione
8611,40.9629263990547,14.994595631769783,No,All'aperto,98,Gluten-free,Sì,Primavera-estate,No,Autunno-inverno
8612,44.37131188701643,7.247140129703238,No,Gastronomia,489,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
8613,44.55703942989624,8.66483756991428,No,Gastronomia,378,Vegetarian,Sì,Primavera-estate,No,Primavera-estate
8614,44.904539195043355,7.9313272158888015,Sì,Ostello,185,Vegan,No,Autunno-inverno,Sì,Autunno-inverno
8615,37.248860741278975,14.065867268962977,No,Gastronomia,58,Vegetarian,Sì,Nessuna informazione,Sì,Autunno-inverno
8616,43.672949991948734,11.311948859425723,No,All'aperto,304,Gluten-free,No,Autunno-inverno,No,Nessuna informazione
8617,44.41326408863091,7.984605775071325,Sì,Villaggio turistico,137,Gluten-free,No,Primavera-estate,No,Autunno-inverno
8618,44.9241427346096,7.575889663299809,No,All'aperto,463,Nessuna informazione,Sì,Nessuna informazione,No,Primavera-estate
8619,40.41299690950079,18.04196249654702,No,Gastronomia,75,Vegan,No,Autunno-inverno,Sì,Primavera-estate
8620,42.23976404739054,11.880697628088042,Sì,Villaggio turistico,257,Vegetarian,Sì,Primavera-estate,Sì,Nessuna informazione
8621,39.031811469863605,17.024722761797197,Sì,Villaggio turistico,412,Gluten-free,No,Autunno-inverno,Sì,Autunno-inverno
8622,42.576147223048444,14.003779756424837,No,Visite storico-culturali,479,Gluten-free,Sì,Autunno-inverno,No,Nessuna informazione
8623,41.487978145651255,14.250503991988104,Sì,Villaggio turistico,154,Vegan,Sì,Autunno-inverno,Sì,Nessuna informazione
8624,46.93017229244798,11.477180023906364,No,All'aperto,231,Gluten-free,Sì,Autunno-inverno,No,Primavera-estate
8625,41.29412575361432,13.345191681077313,No,Gastronomia,149,Vegan,Sì,Nessuna informazione,No,Nessuna informazione
8626,42.52930814571295,11.30227610420127,No,Visite storico-culturali,391,Gluten-free,No,Autunno-inverno,No,Autunno-inverno
8627,40.04695562587845,9.378673904722778,Sì,Villaggio turistico,117,Nessuna informazione,No,Primavera-estate,Sì,Primavera-estate
8628,43.99429765167926,12.580348761349214,Sì,Hotel,364,Nessuna informazione,No,Nessuna informazione,No,Nessuna informazione
8629,41.41391935448385,13.19720887293398,No,Visite storico-culturali,232,Nessuna informazione,No,Autunno-inverno,Sì,Primavera-estate
8630,39.298029630800286,8.698208386733826,No,Gastronomia,373,Nessuna informazione,No,Primavera-estate,No,Nessuna informazione
8631,42.26670834612066,14.39623054861087,Sì,Bed & Breakfast,355,Gluten-free,No,Primavera-estate,Sì,Nessuna informazione
8632,40.99296233081715,14.463377703598512,Sì,Hotel,382,Vegan,Sì,Primavera-estate,Sì,Nessuna informazione
8633,40.35166608571257,8.739286846714228,No,Gastronomia,286,Nessuna informazione,Sì,Autunno-inverno,Sì,Primavera-estate
8634,42.678842338231796,11.194543168227156,No,Visite storico-culturali,429,Vegan,No,Nessuna informazione,Sì,Autunno-inverno
8635,41.875361081212624,14.971816918043842,Sì,Villaggio turistico,318,Vegan,Sì,Nessuna informazione,Sì,Primavera-estate
8636,43.40448488633836,12.303777287684124,No,Visite storico-culturali,390,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
8637,37.32337094282382,14.367656584159302,No,Visite storico-culturali,375,Nessuna informazione,Sì,Autunno-inverno,Sì,Nessuna informazione
8638,45.166601371716645,10.83651853626343,No,Visite storico-culturali,230,Gluten-free,No,Primavera-estate,Sì,Nessuna informazione
8639,44.79776951527759,7.586207781829984,Sì,Bed & Breakfast,237,Gluten-free,No,Primavera-estate,No,Nessuna informazione
8640,45.18619355771534,7.493435035349492,No,Visite storico-culturali,472,Vegetarian,No,Autunno-inverno,No,Nessuna informazione
8641,44.095464619471144,7.8106187947700665,Sì,Ostello,323,Vegetarian,Sì,Nessuna informazione,Sì,Primavera-estate
8642,45.380300186856125,10.879059210408293,Sì,Hotel,39,Nessuna informazione,No,Primavera-estate,No,Autunno-inverno
8643,43.989180560317166,11.479672384170257,Sì,Villaggio turistico,45,Vegetarian,Sì,Nessuna informazione,Sì,Nessuna informazione
